Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category	Eye	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Event Start Video Time [ms]	Event End Video Time [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Visual Intake Average Pupil Size X [px]	Visual Intake Average Pupil Size Y [px]	Visual Intake Average Pupil Diameter [mm]	Visual Intake Dispersion X [px]	Visual Intake Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1226	483413.9	483513.6	1379099.7	1379199.4	99.7	00:08:03:459	00:08:03:584	774.6	593.9	64.7	56.2	3.2	2.4	5.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1202	483513.6	483563.7	1379199.4	1379249.5	50.1	00:08:03:584	00:08:03:626	-	-	-	-	-	-	-	774.4	590.2	873.8	585.3	4.2	3017.3	8496.0	22.1	94.4	138.3	66.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1227	483563.7	483829.9	1379249.5	1379515.7	266.2	00:08:03:626	00:08:03:876	867.2	580.0	63.9	55.4	3.2	11.4	6.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1203	483829.9	484062.8	1379515.7	1379748.5	232.9	00:08:03:876	00:08:04:125	-	-	-	-	-	-	-	865.9	577.4	862.9	585.1	0.3	5453.5	22518.7	0.4	87.6	401.6	85.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1228	484062.8	484162.7	1379748.5	1379848.4	99.9	00:08:04:125	00:08:04:208	868.1	588.2	63.7	56.3	3.2	20.9	8.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1204	484162.7	484212.5	1379848.4	1379898.2	49.8	00:08:04:208	00:08:04:291	-	-	-	-	-	-	-	886.2	589.1	929.2	605.8	2.0	1969.0	4812.4	221.3	48.0	103.9	66.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1229	484212.5	484811.6	1379898.2	1380497.4	599.1	00:08:04:291	00:08:04:875	906.8	557.6	63.4	55.6	3.3	34.6	62.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1205	484811.6	484861.6	1380497.4	1380547.4	50.0	00:08:04:875	00:08:04:916	-	-	-	-	-	-	-	907.2	558.7	973.2	585.5	2.9	5350.5	8385.9	765.6	73.3	152.8	33.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1230	484861.6	484961.4	1380547.4	1380647.1	99.8	00:08:04:916	00:08:05:041	968.0	581.6	61.8	56.0	3.2	7.8	6.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1206	484961.4	485011.2	1380647.1	1380696.9	49.8	00:08:05:041	00:08:05:083	-	-	-	-	-	-	-	963.1	577.6	931.6	567.5	1.2	1658.1	3291.9	109.9	32.1	57.9	33.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1231	485011.2	485693.5	1380696.9	1381379.2	682.3	00:08:05:083	00:08:05:750	935.5	567.4	62.4	55.1	3.2	44.3	35.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1207	485693.5	485743.6	1381379.2	1381429.3	50.1	00:08:05:750	00:08:05:791	-	-	-	-	-	-	-	900.7	550.8	944.5	570.2	1.9	7566.3	11603.8	1024.8	68.5	162.6	33.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1232	485743.6	486010.0	1381429.3	1381695.8	266.5	00:08:05:791	00:08:06:083	943.7	591.7	62.7	56.1	3.2	14.7	29.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1208	486010.0	486076.2	1381695.8	1381762.0	66.2	00:08:06:083	00:08:06:125	-	-	-	-	-	-	-	927.9	596.7	827.9	617.2	4.1	6941.2	13634.1	1173.1	77.8	228.3	49.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1233	486076.2	486958.1	1381762.0	1382643.9	881.9	00:08:06:125	00:08:07:040	792.0	589.6	64.0	56.6	3.2	81.3	94.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1209	486958.1	487024.7	1382643.9	1382710.4	66.5	00:08:07:040	00:08:07:082	-	-	-	-	-	-	-	760.3	574.9	843.2	629.5	3.9	6655.4	12952.3	448.4	77.1	225.4	50.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1234	487024.7	487241.1	1382710.4	1382926.8	216.4	00:08:07:082	00:08:07:332	860.3	626.5	60.7	55.2	3.1	29.2	15.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1210	487241.1	487291.0	1382926.8	1382976.7	49.9	00:08:07:332	00:08:07:374	-	-	-	-	-	-	-	873.0	614.0	873.3	603.1	0.2	573.2	925.3	243.3	12.2	18.9	33.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1235	487291.0	487390.8	1382976.7	1383076.5	99.8	00:08:07:374	00:08:07:457	884.4	605.2	60.8	55.0	3.1	18.8	10.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1211	487390.8	487440.7	1383076.5	1383126.5	50.0	00:08:07:457	00:08:07:499	-	-	-	-	-	-	-	880.6	611.3	819.1	597.6	3.4	3047.1	5966.1	2.4	71.7	136.6	66.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1236	487440.7	487939.9	1383126.5	1383625.7	499.2	00:08:07:499	00:08:07:999	880.3	634.9	60.8	55.4	3.1	74.9	78.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1212	487939.9	488006.5	1383625.7	1383692.3	66.6	00:08:07:999	00:08:08:082	-	-	-	-	-	-	-	876.2	595.6	695.7	622.7	7.5	9908.1	18424.8	460.7	127.9	343.7	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1237	488006.5	488306.0	1383692.3	1383991.7	299.5	00:08:08:082	00:08:08:374	700.2	603.0	60.7	53.6	3.0	7.5	33.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1213	488306.0	488372.8	1383991.7	1384058.6	66.9	00:08:08:374	00:08:08:415	-	-	-	-	-	-	-	698.2	611.7	837.7	614.8	6.0	7747.0	14048.2	331.2	101.8	281.2	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1238	488372.8	488655.5	1384058.6	1384341.3	282.7	00:08:08:415	00:08:08:707	825.1	605.5	60.6	53.8	3.0	19.0	38.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1214	488655.5	488722.1	1384341.3	1384407.8	66.5	00:08:08:707	00:08:08:790	-	-	-	-	-	-	-	817.5	582.0	655.6	679.7	7.7	9370.0	18238.5	239.3	135.6	318.2	50.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1239	488722.1	489071.4	1384407.8	1384757.2	349.4	00:08:08:790	00:08:09:124	671.2	722.5	61.2	56.4	3.0	27.2	62.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1215	489071.4	489121.4	1384757.2	1384807.1	49.9	00:08:09:124	00:08:09:165	-	-	-	-	-	-	-	662.0	700.3	608.0	672.5	2.6	2695.1	6434.2	750.8	63.3	137.3	66.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1240	489121.4	489304.5	1384807.1	1384990.2	183.1	00:08:09:165	00:08:09:374	601.8	656.4	62.0	57.2	3.1	10.8	15.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Blink	Binocular	21	489304.5	489620.9	1384990.2	1385306.6	316.4	00:08:09:374	00:08:09:665	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1241	489620.9	489920.1	1385306.6	1385605.8	299.2	00:08:09:665	00:08:09:998	576.8	600.9	62.2	56.2	3.2	18.1	29.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1216	489920.1	489986.6	1385605.8	1385672.4	66.6	00:08:09:998	00:08:10:039	-	-	-	-	-	-	-	576.2	607.3	664.6	709.0	5.6	7339.0	14591.0	446.5	104.2	247.4	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1242	489986.6	490236.2	1385672.4	1385922.0	249.6	00:08:10:039	00:08:10:289	670.2	707.1	64.7	61.0	3.2	4.8	14.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1217	490236.2	490286.2	1385922.0	1385971.9	50.0	00:08:10:289	00:08:10:331	-	-	-	-	-	-	-	665.3	697.8	531.4	763.0	6.2	8358.7	16243.9	341.7	140.4	277.0	33.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1243	490286.2	490436.1	1385971.9	1386121.9	149.9	00:08:10:331	00:08:10:498	540.8	747.3	62.1	60.2	3.1	8.9	27.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1218	490436.1	490519.4	1386121.9	1386205.1	83.2	00:08:10:498	00:08:10:581	-	-	-	-	-	-	-	548.7	728.6	406.5	601.8	7.3	8454.2	12161.6	548.9	117.4	283.9	39.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1244	490519.4	490718.8	1386205.1	1386404.5	199.4	00:08:10:581	00:08:10:789	425.9	559.9	59.7	53.7	3.1	35.3	61.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1219	490718.8	490768.7	1386404.5	1386454.4	49.9	00:08:10:789	00:08:10:831	-	-	-	-	-	-	-	448.0	528.1	486.8	662.3	5.7	9418.3	16992.1	926.0	134.2	279.7	33.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1245	490768.7	491201.4	1386454.4	1386887.1	432.7	00:08:10:831	00:08:11:289	562.1	610.5	62.2	55.9	3.2	91.0	50.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1220	491201.4	491284.8	1386887.1	1386970.5	83.4	00:08:11:289	00:08:11:331	-	-	-	-	-	-	-	589.1	598.5	811.8	566.6	9.6	8926.8	16130.1	455.2	132.4	364.0	40.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1246	491284.8	491467.6	1386970.5	1387153.3	182.8	00:08:11:331	00:08:11:539	831.2	621.2	64.8	58.0	3.2	18.1	74.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1221	491467.6	491567.5	1387153.3	1387253.2	99.9	00:08:11:539	00:08:11:623	-	-	-	-	-	-	-	826.0	652.7	528.7	394.9	17.1	8223.2	12546.2	784.6	186.4	390.9	33.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1247	491567.5	491767.4	1387253.2	1387453.2	199.9	00:08:11:623	00:08:11:831	511.4	381.1	63.2	48.9	3.1	23.2	12.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1222	491767.4	491900.2	1387453.2	1387586.0	132.8	00:08:11:831	00:08:11:956	-	-	-	-	-	-	-	511.7	384.6	747.2	712.8	18.9	4983.9	16317.8	13.3	154.4	310.5	24.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1248	491900.2	492100.0	1387586.0	1387785.7	199.7	00:08:11:956	00:08:12:164	751.4	728.2	67.1	62.5	3.3	30.9	32.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1223	492100.0	492150.0	1387785.7	1387835.8	50.1	00:08:12:164	00:08:12:206	-	-	-	-	-	-	-	770.7	741.3	727.0	664.3	3.8	4825.5	9462.1	210.4	84.1	158.6	33.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1249	492150.0	492482.7	1387835.8	1388168.4	332.7	00:08:12:206	00:08:12:539	693.8	650.9	66.3	60.6	3.2	74.3	32.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1224	492482.7	492565.9	1388168.4	1388251.6	83.2	00:08:12:539	00:08:12:623	-	-	-	-	-	-	-	646.2	669.0	403.7	568.7	10.1	8186.8	14522.3	359.2	148.8	351.7	40.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1250	492565.9	492715.6	1388251.6	1388401.4	149.7	00:08:12:623	00:08:12:789	391.3	554.8	63.2	57.3	3.2	10.1	16.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1225	492715.6	492782.4	1388401.4	1388468.1	66.7	00:08:12:789	00:08:12:830	-	-	-	-	-	-	-	397.6	549.9	385.0	455.6	4.2	4424.5	6995.8	562.4	70.4	159.7	49.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1251	492782.4	492948.6	1388468.1	1388634.3	166.2	00:08:12:830	00:08:12:997	432.1	450.8	63.6	51.9	3.2	81.3	19.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1226	492948.6	493031.8	1388634.3	1388717.5	83.2	00:08:12:997	00:08:13:080	-	-	-	-	-	-	-	485.6	432.7	683.4	406.6	8.7	6700.6	15422.4	772.2	117.4	284.3	40.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1252	493031.8	493214.9	1388717.5	1388900.6	183.1	00:08:13:080	00:08:13:288	724.1	402.3	63.7	49.0	3.2	61.6	18.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1227	493214.9	493314.7	1388900.6	1389000.4	99.8	00:08:13:288	00:08:13:372	-	-	-	-	-	-	-	757.8	416.4	719.8	639.7	9.2	4734.3	9461.7	932.3	108.2	236.0	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1253	493314.7	493497.8	1389000.4	1389183.5	183.1	00:08:13:372	00:08:13:580	702.2	610.0	64.2	57.4	3.2	22.9	39.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1228	493497.8	493564.4	1389183.5	1389250.2	66.7	00:08:13:580	00:08:13:622	-	-	-	-	-	-	-	695.5	595.0	695.6	771.3	6.6	7198.5	13402.2	287.1	127.7	288.7	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1254	493564.4	493697.4	1389250.2	1389383.1	133.0	00:08:13:622	00:08:13:788	706.3	790.0	65.3	61.9	3.2	11.9	42.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1229	493697.4	493764.1	1389383.1	1389449.9	66.7	00:08:13:788	00:08:13:830	-	-	-	-	-	-	-	693.7	812.2	819.2	719.6	6.8	8214.1	17748.1	1354.4	117.6	303.1	50.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1255	493764.1	494096.8	1389449.9	1389782.5	332.6	00:08:13:830	00:08:14:163	785.7	683.4	66.1	60.9	3.3	82.1	86.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1230	494096.8	494179.9	1389782.5	1389865.7	83.2	00:08:14:163	00:08:14:247	-	-	-	-	-	-	-	730.4	622.8	611.8	660.1	5.3	5762.9	13951.1	787.7	84.1	220.6	60.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1256	494179.9	494379.7	1389865.7	1390065.4	199.7	00:08:14:247	00:08:14:455	600.6	640.0	65.2	59.4	3.2	12.1	22.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1231	494379.7	494446.4	1390065.4	1390132.1	66.7	00:08:14:455	00:08:14:497	-	-	-	-	-	-	-	596.2	635.7	434.4	498.9	8.1	7682.2	17685.4	394.7	155.4	330.0	49.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1257	494446.4	494662.7	1390132.1	1390348.4	216.3	00:08:14:497	00:08:14:705	420.4	435.6	63.0	50.8	3.2	35.2	13.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1232	494662.7	494762.4	1390348.4	1390448.2	99.7	00:08:14:705	00:08:14:830	-	-	-	-	-	-	-	450.2	446.6	806.3	600.3	15.2	8508.3	21822.9	160.7	188.4	392.3	33.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1258	494762.4	494995.4	1390448.2	1390681.2	233.0	00:08:14:830	00:08:15:080	814.6	598.0	63.7	55.6	3.2	13.6	24.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1233	494995.4	495045.8	1390681.2	1390731.5	50.3	00:08:15:080	00:08:15:122	-	-	-	-	-	-	-	821.2	612.4	743.4	612.3	3.2	7083.6	11380.1	376.0	73.2	185.6	33.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1259	495045.8	495328.4	1390731.5	1391014.1	282.6	00:08:15:122	00:08:15:372	737.0	580.7	64.1	55.9	3.2	14.9	55.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1234	495328.4	495394.8	1391014.1	1391080.5	66.4	00:08:15:372	00:08:15:455	-	-	-	-	-	-	-	744.3	562.9	1020.7	537.8	11.8	11414.7	18451.1	632.4	195.7	446.6	49.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1260	495394.8	495561.1	1391080.5	1391246.9	166.4	00:08:15:455	00:08:15:622	1012.1	541.4	60.2	52.3	3.1	14.1	3.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1235	495561.1	495644.3	1391246.9	1391330.0	83.2	00:08:15:622	00:08:15:705	-	-	-	-	-	-	-	1006.2	543.4	652.9	524.6	14.1	12318.6	17701.2	748.2	203.2	497.1	40.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1261	495644.3	495860.6	1391330.0	1391546.4	216.3	00:08:15:705	00:08:15:912	637.0	516.9	62.0	52.4	3.1	47.2	10.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	1236	495860.6	495927.4	1391546.4	1391613.1	66.8	00:08:15:912	00:08:15:954	-	-	-	-	-	-	-	608.9	524.9	749.7	595.8	6.3	8779.0	14620.9	1304.8	128.1	252.6	24.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	1262	495927.4	496509.6	1391613.1	1392195.3	582.2	00:08:15:954	00:08:16:579	700.0	585.7	63.6	55.8	3.2	59.6	26.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
