Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category	Eye	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Event Start Video Time [ms]	Event End Video Time [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Visual Intake Average Pupil Size X [px]	Visual Intake Average Pupil Size Y [px]	Visual Intake Average Pupil Diameter [mm]	Visual Intake Dispersion X [px]	Visual Intake Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	460	240433.4	240599.9	447815.4	447981.9	166.5	00:04:00:507	00:04:00:674	686.0	579.1	48.0	40.5	2.6	2.1	3.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	454	240599.9	240649.8	447981.9	448031.8	49.9	00:04:00:674	00:04:00:716	-	-	-	-	-	-	-	687.2	576.2	629.9	579.3	2.7	4481.7	7610.3	124.9	54.3	126.6	33.4	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	461	240649.8	240849.5	448031.8	448231.5	199.7	00:04:00:716	00:04:00:924	626.4	580.0	46.3	40.6	2.6	4.0	5.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Blink	Binocular	8	240849.5	241049.1	448231.5	448431.1	199.6	00:04:00:924	00:04:01:132	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	462	241049.1	241298.8	448431.1	448680.7	249.7	00:04:01:132	00:04:01:382	630.9	600.7	47.8	42.8	2.6	3.9	21.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	455	241298.8	241365.3	448680.7	448747.3	66.6	00:04:01:382	00:04:01:424	-	-	-	-	-	-	-	630.9	612.2	615.0	806.8	7.9	10918.7	18660.5	448.0	149.5	295.4	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	463	241365.3	241565.2	448747.3	448947.1	199.8	00:04:01:424	00:04:01:632	617.3	795.6	48.4	45.8	2.6	4.1	18.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	456	241565.2	241614.9	448947.1	448996.9	49.7	00:04:01:632	00:04:01:716	-	-	-	-	-	-	-	620.1	788.6	672.7	826.3	3.0	7994.5	12097.0	637.7	72.6	190.9	33.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	464	241614.9	241781.3	448996.9	449163.3	166.4	00:04:01:716	00:04:01:882	673.6	820.2	47.7	45.8	2.6	3.1	5.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	457	241781.3	241814.7	449163.3	449196.6	33.3	00:04:01:882	00:04:01:882	-	-	-	-	-	-	-	673.9	819.2	645.0	817.5	1.3	2390.7	4772.6	8.8	40.4	80.2	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	465	241814.7	242130.8	449196.6	449512.7	316.1	00:04:01:882	00:04:02:216	649.6	814.7	47.8	46.3	2.6	4.2	4.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	458	242130.8	242197.3	449512.7	449579.3	66.5	00:04:02:216	00:04:02:257	-	-	-	-	-	-	-	649.3	814.5	600.3	693.4	5.8	6093.9	9206.7	343.1	96.6	192.9	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	466	242197.3	242363.8	449579.3	449745.7	166.4	00:04:02:257	00:04:02:465	602.5	688.1	48.3	44.8	2.6	3.5	9.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	459	242363.8	242413.6	449745.7	449795.6	49.9	00:04:02:465	00:04:02:506	-	-	-	-	-	-	-	601.7	686.5	496.4	705.3	4.8	5377.8	11156.8	235.4	100.3	187.6	33.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	467	242413.6	242563.5	449795.6	449945.4	149.8	00:04:02:506	00:04:02:631	500.9	701.5	47.2	44.2	2.6	2.4	2.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	460	242563.5	242613.4	449945.4	449995.3	49.9	00:04:02:631	00:04:02:673	-	-	-	-	-	-	-	500.8	699.0	484.2	678.0	1.1	3205.6	4855.1	333.0	29.1	77.5	33.2	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	468	242613.4	242713.2	449995.3	450095.1	99.8	00:04:02:673	00:04:02:798	482.3	678.3	47.2	43.5	2.6	0.9	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	461	242713.2	242763.1	450095.1	450145.1	49.9	00:04:02:798	00:04:02:840	-	-	-	-	-	-	-	483.2	677.8	494.2	639.9	1.9	2984.0	4995.8	332.1	37.9	84.5	33.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	469	242763.1	243012.8	450145.1	450394.7	249.7	00:04:02:840	00:04:03:090	492.8	632.0	47.0	42.2	2.6	6.4	12.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	462	243012.8	243079.3	450394.7	450461.3	66.6	00:04:03:090	00:04:03:131	-	-	-	-	-	-	-	492.8	627.8	641.4	607.2	7.3	5799.7	14966.8	195.6	104.6	262.9	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	470	243079.3	256524.7	450461.3	463906.6	13445.3	00:04:03:131	00:04:16:627	633.5	609.4	50.1	44.4	2.7	15.3	83.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	471	256541.2	256657.6	463923.1	464039.6	116.5	00:04:16:627	00:04:16:752	637.6	641.8	53.0	47.0	2.9	3.4	45.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	472	256724.2	256807.4	464106.1	464189.4	83.3	00:04:16:794	00:04:16:877	637.6	647.5	52.2	46.8	2.9	7.8	127.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	473	256973.8	259586.4	464355.7	466968.3	2612.6	00:04:17:044	00:04:19:668	643.3	603.8	55.0	48.3	3.0	4.5	13.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Blink	Binocular	9	259586.4	259835.9	466968.3	467217.8	249.6	00:04:19:668	00:04:19:918	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	474	259835.9	259969.0	467217.8	467351.0	133.1	00:04:19:918	00:04:20:043	623.6	449.6	53.6	41.8	2.9	3.2	16.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	463	259969.0	260052.2	467351.0	467434.2	83.2	00:04:20:043	00:04:20:126	-	-	-	-	-	-	-	624.1	394.5	407.9	311.3	9.4	6695.7	9281.9	3585.5	164.2	219.3	60.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	475	260052.2	260235.3	467434.2	467617.2	183.1	00:04:20:126	00:04:20:335	390.2	314.4	50.9	35.9	2.8	19.9	6.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	464	260235.3	260335.2	467617.2	467717.1	99.9	00:04:20:335	00:04:20:418	-	-	-	-	-	-	-	381.1	314.6	811.8	311.8	16.7	9409.6	14874.1	2276.0	204.8	443.7	33.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	476	260335.2	260418.3	467717.1	467800.3	83.1	00:04:20:418	00:04:20:501	812.1	308.3	49.8	35.6	2.8	2.4	6.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	465	260418.3	260518.2	467800.3	467900.1	99.9	00:04:20:501	00:04:20:585	-	-	-	-	-	-	-	809.9	304.7	281.3	351.7	21.4	13179.5	26074.4	160.4	251.6	608.8	33.4	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	477	260518.2	260618.1	467900.1	468000.0	99.9	00:04:20:585	00:04:20:710	286.3	346.4	51.3	36.8	2.7	15.9	7.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	466	260618.1	260684.6	468000.0	468066.5	66.5	00:04:20:710	00:04:20:751	-	-	-	-	-	-	-	288.4	340.5	178.7	349.4	3.5	7390.1	13705.9	2404.9	100.9	194.6	49.9	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	478	260684.6	260817.7	468066.5	468199.6	133.1	00:04:20:751	00:04:20:876	193.8	339.0	50.1	38.3	2.8	11.1	8.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	467	260817.7	260884.3	468199.6	468266.2	66.6	00:04:20:876	00:04:20:960	-	-	-	-	-	-	-	199.3	336.9	298.0	314.9	3.7	9224.2	20428.8	0.1	82.0	286.6	51.7	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	479	260884.3	261283.6	468266.2	468665.5	399.3	00:04:20:960	00:04:21:335	294.9	311.2	50.8	35.5	2.7	17.0	9.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	468	261283.6	261350.2	468665.5	468732.1	66.6	00:04:21:335	00:04:21:418	-	-	-	-	-	-	-	297.8	312.8	342.8	302.2	1.3	4897.2	10780.2	0.4	49.0	146.4	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	480	261350.2	261533.2	468732.1	468915.2	183.1	00:04:21:418	00:04:21:625	343.2	301.6	53.4	35.4	2.8	5.1	4.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	469	261533.2	261599.8	468915.2	468981.7	66.5	00:04:21:625	00:04:21:709	-	-	-	-	-	-	-	343.0	299.0	242.6	320.2	3.2	10020.1	20748.9	97.1	88.8	313.5	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	481	261599.8	261932.6	468981.7	469314.5	332.8	00:04:21:709	00:04:22:000	242.7	315.5	51.9	36.8	2.8	19.0	4.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	470	261932.6	261999.1	469314.5	469381.1	66.6	00:04:22:000	00:04:22:084	-	-	-	-	-	-	-	265.0	314.8	354.9	309.3	3.0	6925.9	14198.3	20.2	86.1	216.4	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	482	261999.1	262249.2	469381.1	469631.1	250.1	00:04:22:084	00:04:22:334	352.9	307.2	52.6	36.1	2.8	17.2	15.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	471	262249.2	262315.3	469631.1	469697.3	66.1	00:04:22:334	00:04:22:417	-	-	-	-	-	-	-	384.9	299.3	410.8	241.4	61.0	8034.1	12074.2	5192.7	101.6	153.6	74.8	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	483	262315.3	262415.1	469697.3	469797.1	99.8	00:04:22:417	00:04:22:500	387.8	274.8	48.2	31.8	2.4	30.4	46.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	484	262448.4	262664.7	469830.3	470046.7	216.3	00:04:22:500	00:04:22:709	286.2	322.0	52.8	36.8	2.9	98.3	28.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	472	262664.7	262831.2	470046.7	470213.1	166.4	00:04:22:709	00:04:22:917	-	-	-	-	-	-	-	339.1	307.6	212.0	334.1	3.8	7541.6	14190.6	9.1	91.4	199.2	80.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	485	262831.2	262980.9	470213.1	470362.9	149.7	00:04:22:917	00:04:23:042	199.6	334.9	51.0	36.7	2.7	48.6	12.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	473	262980.9	263030.8	470362.9	470412.7	49.9	00:04:23:042	00:04:23:125	-	-	-	-	-	-	-	213.2	330.1	345.0	304.8	3.5	9886.8	15994.3	1298.0	132.0	288.3	33.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	486	263030.8	263213.9	470412.7	470595.9	183.1	00:04:23:125	00:04:23:292	336.4	303.0	50.9	35.0	2.8	12.6	8.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	474	263213.9	263463.5	470595.9	470845.5	249.6	00:04:23:292	00:04:23:542	-	-	-	-	-	-	-	335.3	301.5	651.7	841.3	27.9	4983.2	14972.1	1.4	145.4	385.5	13.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	487	263463.5	263879.5	470845.5	471261.4	415.9	00:04:23:542	00:04:23:959	649.8	825.3	50.9	48.6	2.7	3.9	24.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	475	263879.5	263929.5	471261.4	471311.4	50.0	00:04:23:959	00:04:24:000	-	-	-	-	-	-	-	648.9	816.7	633.7	837.4	1.0	1092.0	2066.7	125.2	24.6	52.2	67.1	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	488	263929.5	264062.6	471311.4	471444.6	133.2	00:04:24:000	00:04:24:125	636.4	836.8	48.1	45.9	2.6	2.6	5.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	476	264062.6	264112.4	471444.6	471494.4	49.8	00:04:24:125	00:04:24:209	-	-	-	-	-	-	-	632.8	834.1	595.3	740.8	4.5	5679.1	10787.5	742.2	97.7	181.0	33.2	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	489	264112.4	264279.0	471494.4	471661.0	166.6	00:04:24:209	00:04:24:375	595.7	736.7	47.5	44.2	2.5	2.3	4.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	477	264279.0	264345.4	471661.0	471727.4	66.4	00:04:24:375	00:04:24:417	-	-	-	-	-	-	-	597.8	735.9	788.7	725.3	9.4	9072.2	16004.7	430.6	133.3	334.2	50.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	490	264345.4	264495.2	471727.4	471877.1	149.7	00:04:24:417	00:04:24:584	791.9	722.0	47.3	44.0	2.5	3.3	7.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	478	264495.2	264545.1	471877.1	471927.1	49.9	00:04:24:584	00:04:24:624	-	-	-	-	-	-	-	792.5	721.2	750.6	741.9	2.1	2469.3	5852.1	310.5	46.6	112.5	66.7	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	491	264545.1	264711.8	471927.1	472093.7	166.6	00:04:24:624	00:04:24:791	754.1	735.8	46.9	43.9	2.5	2.8	7.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	479	264711.8	264744.9	472093.7	472126.8	33.1	00:04:24:791	00:04:24:833	-	-	-	-	-	-	-	747.3	737.4	738.5	749.9	0.7	1583.3	1667.3	1499.2	33.5	42.7	49.6	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	492	264744.9	264961.2	472126.8	472343.1	216.3	00:04:24:833	00:04:24:999	737.5	746.4	48.8	45.8	2.6	5.5	3.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	480	264961.2	265011.3	472343.1	472393.2	50.1	00:04:24:999	00:04:25:083	-	-	-	-	-	-	-	736.7	745.4	807.2	731.6	3.5	2231.3	5943.0	270.6	68.0	100.8	66.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	493	265011.3	265393.7	472393.2	472775.7	382.5	00:04:25:083	00:04:25:458	800.3	730.8	49.5	46.3	2.7	3.3	4.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	481	265393.7	265460.5	472775.7	472842.4	66.7	00:04:25:458	00:04:25:541	-	-	-	-	-	-	-	801.4	735.7	895.4	859.5	6.9	8586.3	14872.3	322.4	124.1	240.3	24.9	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	494	265460.5	265610.1	472842.4	472992.1	149.6	00:04:25:541	00:04:25:708	891.9	854.9	51.2	50.3	2.8	5.0	5.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	482	265610.1	265660.0	472992.1	473041.9	49.9	00:04:25:708	00:04:25:749	-	-	-	-	-	-	-	888.2	854.8	804.6	844.9	4.0	8338.2	12240.7	574.3	80.8	214.5	33.9	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	495	265660.0	265876.3	473041.9	473258.3	216.3	00:04:25:749	00:04:25:958	804.1	841.1	51.8	50.0	2.8	2.8	8.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	483	265876.3	265942.9	473258.3	473324.8	66.5	00:04:25:958	00:04:25:999	-	-	-	-	-	-	-	802.3	838.1	912.0	871.7	5.4	6253.6	13183.0	313.1	95.5	188.5	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	496	265942.9	266192.5	473324.8	473574.5	249.7	00:04:25:999	00:04:26:249	910.7	868.7	50.0	49.7	2.7	2.6	5.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	484	266192.5	266225.7	473574.5	473607.7	33.2	00:04:26:249	00:04:26:291	-	-	-	-	-	-	-	910.3	868.7	920.3	879.2	0.6	1179.3	2358.4	0.3	19.9	39.5	51.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	497	266225.7	266508.6	473607.7	473890.6	282.9	00:04:26:291	00:04:26:583	915.1	875.3	49.8	49.1	2.7	2.9	3.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	485	266508.6	266591.9	473890.6	473973.8	83.2	00:04:26:583	00:04:26:666	-	-	-	-	-	-	-	915.1	875.0	616.9	765.7	14.5	9309.6	17106.1	154.6	176.2	417.2	40.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	498	266591.9	267091.1	473973.8	474473.0	499.2	00:04:26:666	00:04:27:166	619.1	752.5	47.7	44.4	2.5	4.7	18.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	486	267091.1	267141.0	474473.0	474523.0	50.0	00:04:27:166	00:04:27:208	-	-	-	-	-	-	-	619.2	750.0	641.5	734.6	1.0	1750.2	2829.5	503.5	28.6	43.3	33.4	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	499	267141.0	267224.2	474523.0	474606.2	83.2	00:04:27:208	00:04:27:291	641.1	733.3	47.4	44.0	2.6	1.4	3.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	487	267224.2	267290.7	474606.2	474672.7	66.5	00:04:27:291	00:04:27:374	-	-	-	-	-	-	-	640.0	732.7	791.0	748.2	7.4	7734.1	13294.9	243.0	105.8	287.2	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	500	267290.7	267407.2	474672.7	474789.1	116.5	00:04:27:374	00:04:27:499	791.8	743.4	46.6	44.6	2.5	2.1	5.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	488	267407.2	267440.5	474789.1	474822.4	33.3	00:04:27:499	00:04:27:499	-	-	-	-	-	-	-	792.4	740.8	753.4	752.4	1.9	3454.1	6740.8	167.3	56.7	112.5	50.1	-	-	-	-	-	-	-	-	-
